source_file,endpoint,method,version_path,version_spec,service,provider,tags,deprecated,auth_scheme,schemas,schema_count,operation_id
stripe.json,/v1/test_helpers/issuing/cards/{card}/shipping/ship,POST,1,2026-04-22.dahlia,Stripe API,,,0,http:basic|http:bearer,error|issuing.card,2,PostTestHelpersIssuingCardsCardShippingShip
stripe.json,/v1/test_helpers/issuing/cards/{card}/shipping/submit,POST,1,2026-04-22.dahlia,Stripe API,,,0,http:basic|http:bearer,error|issuing.card,2,PostTestHelpersIssuingCardsCardShippingSubmit
stripe.json,/v1/test_helpers/issuing/personalization_designs/{personalization_design}/activate,POST,1,2026-04-22.dahlia,Stripe API,,,0,http:basic|http:bearer,error|issuing.personalization_design,2,PostTestHelpersIssuingPersonalizationDesignsPersonalizationDesignActivate
stripe.json,/v1/test_helpers/issuing/personalization_designs/{personalization_design}/deactivate,POST,1,2026-04-22.dahlia,Stripe API,,,0,http:basic|http:bearer,error|issuing.personalization_design,2,PostTestHelpersIssuingPersonalizationDesignsPersonalizationDesignDeactivate
stripe.json,/v1/test_helpers/issuing/personalization_designs/{personalization_design}/reject,POST,1,2026-04-22.dahlia,Stripe API,,,0,http:basic|http:bearer,error|issuing.personalization_design,2,PostTestHelpersIssuingPersonalizationDesignsPersonalizationDesignReject
stripe.json,/v1/test_helpers/issuing/settlements,POST,1,2026-04-22.dahlia,Stripe API,,,0,http:basic|http:bearer,error|issuing.settlement,2,PostTestHelpersIssuingSettlements
stripe.json,/v1/test_helpers/issuing/settlements/{settlement}/complete,POST,1,2026-04-22.dahlia,Stripe API,,,0,http:basic|http:bearer,error|issuing.settlement,2,PostTestHelpersIssuingSettlementsSettlementComplete
stripe.json,/v1/test_helpers/issuing/transactions/create_force_capture,POST,1,2026-04-22.dahlia,Stripe API,,,0,http:basic|http:bearer,error|issuing.transaction,2,PostTestHelpersIssuingTransactionsCreateForceCapture
stripe.json,/v1/test_helpers/issuing/transactions/create_unlinked_refund,POST,1,2026-04-22.dahlia,Stripe API,,,0,http:basic|http:bearer,error|issuing.transaction,2,PostTestHelpersIssuingTransactionsCreateUnlinkedRefund
stripe.json,/v1/test_helpers/issuing/transactions/{transaction}/refund,POST,1,2026-04-22.dahlia,Stripe API,,,0,http:basic|http:bearer,error|issuing.transaction,2,PostTestHelpersIssuingTransactionsTransactionRefund
stripe.json,/v1/test_helpers/refunds/{refund}/expire,POST,1,2026-04-22.dahlia,Stripe API,,,0,http:basic|http:bearer,error|refund,2,PostTestHelpersRefundsRefundExpire
stripe.json,/v1/test_helpers/terminal/readers/{reader}/present_payment_method,POST,1,2026-04-22.dahlia,Stripe API,,,0,http:basic|http:bearer,error|terminal.reader,2,PostTestHelpersTerminalReadersReaderPresentPaymentMethod
stripe.json,/v1/test_helpers/terminal/readers/{reader}/succeed_input_collection,POST,1,2026-04-22.dahlia,Stripe API,,,0,http:basic|http:bearer,error|terminal.reader,2,PostTestHelpersTerminalReadersReaderSucceedInputCollection
stripe.json,/v1/test_helpers/terminal/readers/{reader}/timeout_input_collection,POST,1,2026-04-22.dahlia,Stripe API,,,0,http:basic|http:bearer,error|terminal.reader,2,PostTestHelpersTerminalReadersReaderTimeoutInputCollection
stripe.json,/v1/test_helpers/test_clocks,GET,1,2026-04-22.dahlia,Stripe API,,,0,http:basic|http:bearer,error,1,GetTestHelpersTestClocks
stripe.json,/v1/test_helpers/test_clocks,POST,1,2026-04-22.dahlia,Stripe API,,,0,http:basic|http:bearer,error|test_helpers.test_clock,2,PostTestHelpersTestClocks
stripe.json,/v1/test_helpers/test_clocks/{test_clock},DELETE,1,2026-04-22.dahlia,Stripe API,,,0,http:basic|http:bearer,deleted_test_helpers.test_clock|error,2,DeleteTestHelpersTestClocksTestClock
stripe.json,/v1/test_helpers/test_clocks/{test_clock},GET,1,2026-04-22.dahlia,Stripe API,,,0,http:basic|http:bearer,error|test_helpers.test_clock,2,GetTestHelpersTestClocksTestClock
stripe.json,/v1/test_helpers/test_clocks/{test_clock}/advance,POST,1,2026-04-22.dahlia,Stripe API,,,0,http:basic|http:bearer,error|test_helpers.test_clock,2,PostTestHelpersTestClocksTestClockAdvance
stripe.json,/v1/test_helpers/treasury/inbound_transfers/{id}/fail,POST,1,2026-04-22.dahlia,Stripe API,,,0,http:basic|http:bearer,error|treasury.inbound_transfer,2,PostTestHelpersTreasuryInboundTransfersIdFail
stripe.json,/v1/test_helpers/treasury/inbound_transfers/{id}/return,POST,1,2026-04-22.dahlia,Stripe API,,,0,http:basic|http:bearer,error|treasury.inbound_transfer,2,PostTestHelpersTreasuryInboundTransfersIdReturn
stripe.json,/v1/test_helpers/treasury/inbound_transfers/{id}/succeed,POST,1,2026-04-22.dahlia,Stripe API,,,0,http:basic|http:bearer,error|treasury.inbound_transfer,2,PostTestHelpersTreasuryInboundTransfersIdSucceed
stripe.json,/v1/test_helpers/treasury/outbound_payments/{id},POST,1,2026-04-22.dahlia,Stripe API,,,0,http:basic|http:bearer,error|treasury.outbound_payment,2,PostTestHelpersTreasuryOutboundPaymentsId
stripe.json,/v1/test_helpers/treasury/outbound_payments/{id}/fail,POST,1,2026-04-22.dahlia,Stripe API,,,0,http:basic|http:bearer,error|treasury.outbound_payment,2,PostTestHelpersTreasuryOutboundPaymentsIdFail
stripe.json,/v1/test_helpers/treasury/outbound_payments/{id}/post,POST,1,2026-04-22.dahlia,Stripe API,,,0,http:basic|http:bearer,error|treasury.outbound_payment,2,PostTestHelpersTreasuryOutboundPaymentsIdPost
stripe.json,/v1/test_helpers/treasury/outbound_payments/{id}/return,POST,1,2026-04-22.dahlia,Stripe API,,,0,http:basic|http:bearer,error|treasury.outbound_payment,2,PostTestHelpersTreasuryOutboundPaymentsIdReturn
stripe.json,/v1/test_helpers/treasury/outbound_transfers/{outbound_transfer},POST,1,2026-04-22.dahlia,Stripe API,,,0,http:basic|http:bearer,error|treasury.outbound_transfer,2,PostTestHelpersTreasuryOutboundTransfersOutboundTransfer
stripe.json,/v1/test_helpers/treasury/outbound_transfers/{outbound_transfer}/fail,POST,1,2026-04-22.dahlia,Stripe API,,,0,http:basic|http:bearer,error|treasury.outbound_transfer,2,PostTestHelpersTreasuryOutboundTransfersOutboundTransferFail
stripe.json,/v1/test_helpers/treasury/outbound_transfers/{outbound_transfer}/post,POST,1,2026-04-22.dahlia,Stripe API,,,0,http:basic|http:bearer,error|treasury.outbound_transfer,2,PostTestHelpersTreasuryOutboundTransfersOutboundTransferPost
stripe.json,/v1/test_helpers/treasury/outbound_transfers/{outbound_transfer}/return,POST,1,2026-04-22.dahlia,Stripe API,,,0,http:basic|http:bearer,error|treasury.outbound_transfer,2,PostTestHelpersTreasuryOutboundTransfersOutboundTransferReturn
stripe.json,/v1/test_helpers/treasury/received_credits,POST,1,2026-04-22.dahlia,Stripe API,,,0,http:basic|http:bearer,error|treasury.received_credit,2,PostTestHelpersTreasuryReceivedCredits
stripe.json,/v1/test_helpers/treasury/received_debits,POST,1,2026-04-22.dahlia,Stripe API,,,0,http:basic|http:bearer,error|treasury.received_debit,2,PostTestHelpersTreasuryReceivedDebits
stripe.json,/v1/tokens,POST,1,2026-04-22.dahlia,Stripe API,,,0,http:basic|http:bearer,error|token,2,PostTokens
stripe.json,/v1/tokens/{token},GET,1,2026-04-22.dahlia,Stripe API,,,0,http:basic|http:bearer,error|token,2,GetTokensToken
stripe.json,/v1/topups,GET,1,2026-04-22.dahlia,Stripe API,,,0,http:basic|http:bearer,error,1,GetTopups
stripe.json,/v1/topups,POST,1,2026-04-22.dahlia,Stripe API,,,0,http:basic|http:bearer,error|topup,2,PostTopups
stripe.json,/v1/topups/{topup},GET,1,2026-04-22.dahlia,Stripe API,,,0,http:basic|http:bearer,error|topup,2,GetTopupsTopup
stripe.json,/v1/topups/{topup},POST,1,2026-04-22.dahlia,Stripe API,,,0,http:basic|http:bearer,error|topup,2,PostTopupsTopup
stripe.json,/v1/topups/{topup}/cancel,POST,1,2026-04-22.dahlia,Stripe API,,,0,http:basic|http:bearer,error|topup,2,PostTopupsTopupCancel
stripe.json,/v1/transfers,GET,1,2026-04-22.dahlia,Stripe API,,,0,http:basic|http:bearer,error,1,GetTransfers
stripe.json,/v1/transfers,POST,1,2026-04-22.dahlia,Stripe API,,,0,http:basic|http:bearer,error|transfer,2,PostTransfers
stripe.json,/v1/transfers/{id}/reversals,GET,1,2026-04-22.dahlia,Stripe API,,,0,http:basic|http:bearer,error,1,GetTransfersIdReversals
stripe.json,/v1/transfers/{id}/reversals,POST,1,2026-04-22.dahlia,Stripe API,,,0,http:basic|http:bearer,error|transfer_reversal,2,PostTransfersIdReversals
stripe.json,/v1/transfers/{transfer},GET,1,2026-04-22.dahlia,Stripe API,,,0,http:basic|http:bearer,error|transfer,2,GetTransfersTransfer
stripe.json,/v1/transfers/{transfer},POST,1,2026-04-22.dahlia,Stripe API,,,0,http:basic|http:bearer,error|transfer,2,PostTransfersTransfer
stripe.json,/v1/transfers/{transfer}/reversals/{id},GET,1,2026-04-22.dahlia,Stripe API,,,0,http:basic|http:bearer,error|transfer_reversal,2,GetTransfersTransferReversalsId
stripe.json,/v1/transfers/{transfer}/reversals/{id},POST,1,2026-04-22.dahlia,Stripe API,,,0,http:basic|http:bearer,error|transfer_reversal,2,PostTransfersTransferReversalsId
stripe.json,/v1/treasury/credit_reversals,GET,1,2026-04-22.dahlia,Stripe API,,,0,http:basic|http:bearer,error,1,GetTreasuryCreditReversals
stripe.json,/v1/treasury/credit_reversals,POST,1,2026-04-22.dahlia,Stripe API,,,0,http:basic|http:bearer,error|treasury.credit_reversal,2,PostTreasuryCreditReversals
stripe.json,/v1/treasury/credit_reversals/{credit_reversal},GET,1,2026-04-22.dahlia,Stripe API,,,0,http:basic|http:bearer,error|treasury.credit_reversal,2,GetTreasuryCreditReversalsCreditReversal
stripe.json,/v1/treasury/debit_reversals,GET,1,2026-04-22.dahlia,Stripe API,,,0,http:basic|http:bearer,error,1,GetTreasuryDebitReversals
stripe.json,/v1/treasury/debit_reversals,POST,1,2026-04-22.dahlia,Stripe API,,,0,http:basic|http:bearer,error|treasury.debit_reversal,2,PostTreasuryDebitReversals
stripe.json,/v1/treasury/debit_reversals/{debit_reversal},GET,1,2026-04-22.dahlia,Stripe API,,,0,http:basic|http:bearer,error|treasury.debit_reversal,2,GetTreasuryDebitReversalsDebitReversal
stripe.json,/v1/treasury/financial_accounts,GET,1,2026-04-22.dahlia,Stripe API,,,0,http:basic|http:bearer,error,1,GetTreasuryFinancialAccounts
stripe.json,/v1/treasury/financial_accounts,POST,1,2026-04-22.dahlia,Stripe API,,,0,http:basic|http:bearer,error|treasury.financial_account,2,PostTreasuryFinancialAccounts
stripe.json,/v1/treasury/financial_accounts/{financial_account},GET,1,2026-04-22.dahlia,Stripe API,,,0,http:basic|http:bearer,error|treasury.financial_account,2,GetTreasuryFinancialAccountsFinancialAccount
stripe.json,/v1/treasury/financial_accounts/{financial_account},POST,1,2026-04-22.dahlia,Stripe API,,,0,http:basic|http:bearer,error|treasury.financial_account,2,PostTreasuryFinancialAccountsFinancialAccount
stripe.json,/v1/treasury/financial_accounts/{financial_account}/close,POST,1,2026-04-22.dahlia,Stripe API,,,0,http:basic|http:bearer,error|treasury.financial_account,2,PostTreasuryFinancialAccountsFinancialAccountClose
stripe.json,/v1/treasury/financial_accounts/{financial_account}/features,GET,1,2026-04-22.dahlia,Stripe API,,,0,http:basic|http:bearer,error|treasury.financial_account_features,2,GetTreasuryFinancialAccountsFinancialAccountFeatures
stripe.json,/v1/treasury/financial_accounts/{financial_account}/features,POST,1,2026-04-22.dahlia,Stripe API,,,0,http:basic|http:bearer,error|treasury.financial_account_features,2,PostTreasuryFinancialAccountsFinancialAccountFeatures
stripe.json,/v1/treasury/inbound_transfers,GET,1,2026-04-22.dahlia,Stripe API,,,0,http:basic|http:bearer,error,1,GetTreasuryInboundTransfers
stripe.json,/v1/treasury/inbound_transfers,POST,1,2026-04-22.dahlia,Stripe API,,,0,http:basic|http:bearer,error|treasury.inbound_transfer,2,PostTreasuryInboundTransfers
stripe.json,/v1/treasury/inbound_transfers/{id},GET,1,2026-04-22.dahlia,Stripe API,,,0,http:basic|http:bearer,error|treasury.inbound_transfer,2,GetTreasuryInboundTransfersId
stripe.json,/v1/treasury/inbound_transfers/{inbound_transfer}/cancel,POST,1,2026-04-22.dahlia,Stripe API,,,0,http:basic|http:bearer,error|treasury.inbound_transfer,2,PostTreasuryInboundTransfersInboundTransferCancel
stripe.json,/v1/treasury/outbound_payments,GET,1,2026-04-22.dahlia,Stripe API,,,0,http:basic|http:bearer,error,1,GetTreasuryOutboundPayments
stripe.json,/v1/treasury/outbound_payments,POST,1,2026-04-22.dahlia,Stripe API,,,0,http:basic|http:bearer,error|treasury.outbound_payment,2,PostTreasuryOutboundPayments
stripe.json,/v1/treasury/outbound_payments/{id},GET,1,2026-04-22.dahlia,Stripe API,,,0,http:basic|http:bearer,error|treasury.outbound_payment,2,GetTreasuryOutboundPaymentsId
stripe.json,/v1/treasury/outbound_payments/{id}/cancel,POST,1,2026-04-22.dahlia,Stripe API,,,0,http:basic|http:bearer,error|treasury.outbound_payment,2,PostTreasuryOutboundPaymentsIdCancel
stripe.json,/v1/treasury/outbound_transfers,GET,1,2026-04-22.dahlia,Stripe API,,,0,http:basic|http:bearer,error,1,GetTreasuryOutboundTransfers
stripe.json,/v1/treasury/outbound_transfers,POST,1,2026-04-22.dahlia,Stripe API,,,0,http:basic|http:bearer,error|treasury.outbound_transfer,2,PostTreasuryOutboundTransfers
stripe.json,/v1/treasury/outbound_transfers/{outbound_transfer},GET,1,2026-04-22.dahlia,Stripe API,,,0,http:basic|http:bearer,error|treasury.outbound_transfer,2,GetTreasuryOutboundTransfersOutboundTransfer
stripe.json,/v1/treasury/outbound_transfers/{outbound_transfer}/cancel,POST,1,2026-04-22.dahlia,Stripe API,,,0,http:basic|http:bearer,error|treasury.outbound_transfer,2,PostTreasuryOutboundTransfersOutboundTransferCancel
stripe.json,/v1/treasury/received_credits,GET,1,2026-04-22.dahlia,Stripe API,,,0,http:basic|http:bearer,error,1,GetTreasuryReceivedCredits
stripe.json,/v1/treasury/received_credits/{id},GET,1,2026-04-22.dahlia,Stripe API,,,0,http:basic|http:bearer,error|treasury.received_credit,2,GetTreasuryReceivedCreditsId
stripe.json,/v1/treasury/received_debits,GET,1,2026-04-22.dahlia,Stripe API,,,0,http:basic|http:bearer,error,1,GetTreasuryReceivedDebits
stripe.json,/v1/treasury/received_debits/{id},GET,1,2026-04-22.dahlia,Stripe API,,,0,http:basic|http:bearer,error|treasury.received_debit,2,GetTreasuryReceivedDebitsId
stripe.json,/v1/treasury/transaction_entries,GET,1,2026-04-22.dahlia,Stripe API,,,0,http:basic|http:bearer,error,1,GetTreasuryTransactionEntries
stripe.json,/v1/treasury/transaction_entries/{id},GET,1,2026-04-22.dahlia,Stripe API,,,0,http:basic|http:bearer,error|treasury.transaction_entry,2,GetTreasuryTransactionEntriesId
stripe.json,/v1/treasury/transactions,GET,1,2026-04-22.dahlia,Stripe API,,,0,http:basic|http:bearer,error,1,GetTreasuryTransactions
stripe.json,/v1/treasury/transactions/{id},GET,1,2026-04-22.dahlia,Stripe API,,,0,http:basic|http:bearer,error|treasury.transaction,2,GetTreasuryTransactionsId
stripe.json,/v1/webhook_endpoints,GET,1,2026-04-22.dahlia,Stripe API,,,0,http:basic|http:bearer,error,1,GetWebhookEndpoints
stripe.json,/v1/webhook_endpoints,POST,1,2026-04-22.dahlia,Stripe API,,,0,http:basic|http:bearer,error|webhook_endpoint,2,PostWebhookEndpoints
stripe.json,/v1/webhook_endpoints/{webhook_endpoint},DELETE,1,2026-04-22.dahlia,Stripe API,,,0,http:basic|http:bearer,deleted_webhook_endpoint|error,2,DeleteWebhookEndpointsWebhookEndpoint
stripe.json,/v1/webhook_endpoints/{webhook_endpoint},GET,1,2026-04-22.dahlia,Stripe API,,,0,http:basic|http:bearer,error|webhook_endpoint,2,GetWebhookEndpointsWebhookEndpoint
stripe.json,/v1/webhook_endpoints/{webhook_endpoint},POST,1,2026-04-22.dahlia,Stripe API,,,0,http:basic|http:bearer,error|webhook_endpoint,2,PostWebhookEndpointsWebhookEndpoint
googleapis.com_recommendationengine.json,/v1beta1/{name},DELETE,1,v1beta1,recommendationengine,googleapis.com,projects,0,oauth2,GoogleProtobufEmpty,1,recommendationengine.projects.locations.catalogs.eventStores.predictionApiKeyRegistrations.delete
googleapis.com_recommendationengine.json,/v1beta1/{name},GET,1,v1beta1,recommendationengine,googleapis.com,projects,0,oauth2,GoogleLongrunningOperation,1,recommendationengine.projects.locations.catalogs.operations.get
googleapis.com_recommendationengine.json,/v1beta1/{name},PATCH,1,v1beta1,recommendationengine,googleapis.com,projects,0,oauth2,GoogleCloudRecommendationengineV1beta1CatalogItem,1,recommendationengine.projects.locations.catalogs.catalogItems.patch
googleapis.com_recommendationengine.json,/v1beta1/{name}/operations,GET,1,v1beta1,recommendationengine,googleapis.com,projects,0,oauth2,GoogleLongrunningListOperationsResponse,1,recommendationengine.projects.locations.catalogs.operations.list
googleapis.com_recommendationengine.json,/v1beta1/{name}:predict,POST,1,v1beta1,recommendationengine,googleapis.com,projects,0,oauth2,GoogleCloudRecommendationengineV1beta1PredictRequest|GoogleCloudRecommendationengineV1beta1PredictResponse,2,recommendationengine.projects.locations.catalogs.eventStores.placements.predict
googleapis.com_recommendationengine.json,/v1beta1/{parent}/catalogItems,GET,1,v1beta1,recommendationengine,googleapis.com,projects,0,oauth2,GoogleCloudRecommendationengineV1beta1ListCatalogItemsResponse,1,recommendationengine.projects.locations.catalogs.catalogItems.list
googleapis.com_recommendationengine.json,/v1beta1/{parent}/catalogItems,POST,1,v1beta1,recommendationengine,googleapis.com,projects,0,oauth2,GoogleCloudRecommendationengineV1beta1CatalogItem,1,recommendationengine.projects.locations.catalogs.catalogItems.create
googleapis.com_recommendationengine.json,/v1beta1/{parent}/catalogItems:import,POST,1,v1beta1,recommendationengine,googleapis.com,projects,0,oauth2,GoogleCloudRecommendationengineV1beta1ImportCatalogItemsRequest|GoogleLongrunningOperation,2,recommendationengine.projects.locations.catalogs.catalogItems.import
googleapis.com_recommendationengine.json,/v1beta1/{parent}/catalogs,GET,1,v1beta1,recommendationengine,googleapis.com,projects,0,oauth2,GoogleCloudRecommendationengineV1beta1ListCatalogsResponse,1,recommendationengine.projects.locations.catalogs.list
googleapis.com_recommendationengine.json,/v1beta1/{parent}/predictionApiKeyRegistrations,GET,1,v1beta1,recommendationengine,googleapis.com,projects,0,oauth2,GoogleCloudRecommendationengineV1beta1ListPredictionApiKeyRegistrationsResponse,1,recommendationengine.projects.locations.catalogs.eventStores.predictionApiKeyRegistrations.list
googleapis.com_recommendationengine.json,/v1beta1/{parent}/predictionApiKeyRegistrations,POST,1,v1beta1,recommendationengine,googleapis.com,projects,0,oauth2,GoogleCloudRecommendationengineV1beta1CreatePredictionApiKeyRegistrationRequest|GoogleCloudRecommendationengineV1beta1PredictionApiKeyRegistration,2,recommendationengine.projects.locations.catalogs.eventStores.predictionApiKeyRegistrations.create
googleapis.com_recommendationengine.json,/v1beta1/{parent}/userEvents,GET,1,v1beta1,recommendationengine,googleapis.com,projects,0,oauth2,GoogleCloudRecommendationengineV1beta1ListUserEventsResponse,1,recommendationengine.projects.locations.catalogs.eventStores.userEvents.list
googleapis.com_recommendationengine.json,/v1beta1/{parent}/userEvents:collect,GET,1,v1beta1,recommendationengine,googleapis.com,projects,0,oauth2,GoogleApiHttpBody,1,recommendationengine.projects.locations.catalogs.eventStores.userEvents.collect
googleapis.com_recommendationengine.json,/v1beta1/{parent}/userEvents:import,POST,1,v1beta1,recommendationengine,googleapis.com,projects,0,oauth2,GoogleCloudRecommendationengineV1beta1ImportUserEventsRequest|GoogleLongrunningOperation,2,recommendationengine.projects.locations.catalogs.eventStores.userEvents.import
googleapis.com_recommendationengine.json,/v1beta1/{parent}/userEvents:purge,POST,1,v1beta1,recommendationengine,googleapis.com,projects,0,oauth2,GoogleCloudRecommendationengineV1beta1PurgeUserEventsRequest|GoogleLongrunningOperation,2,recommendationengine.projects.locations.catalogs.eventStores.userEvents.purge
googleapis.com_recommendationengine.json,/v1beta1/{parent}/userEvents:rejoin,POST,1,v1beta1,recommendationengine,googleapis.com,projects,0,oauth2,GoogleCloudRecommendationengineV1beta1RejoinUserEventsRequest|GoogleLongrunningOperation,2,recommendationengine.projects.locations.catalogs.eventStores.userEvents.rejoin
googleapis.com_recommendationengine.json,/v1beta1/{parent}/userEvents:write,POST,1,v1beta1,recommendationengine,googleapis.com,projects,0,oauth2,GoogleCloudRecommendationengineV1beta1UserEvent,1,recommendationengine.projects.locations.catalogs.eventStores.userEvents.write
amazonaws.com_codestar-notifications.json,/createNotificationRule,POST,,2019-10-15,codestar-notifications,amazonaws.com,,0,apiKey,AccessDeniedException|ConcurrentModificationException|ConfigurationException|CreateNotificationRuleResult|LimitExceededException|ResourceAlreadyExistsException|ValidationException,7,CreateNotificationRule
amazonaws.com_codestar-notifications.json,/deleteNotificationRule,POST,,2019-10-15,codestar-notifications,amazonaws.com,,0,apiKey,ConcurrentModificationException|DeleteNotificationRuleResult|LimitExceededException|ValidationException,4,DeleteNotificationRule
amazonaws.com_codestar-notifications.json,/deleteTarget,POST,,2019-10-15,codestar-notifications,amazonaws.com,,0,apiKey,DeleteTargetResult|ValidationException,2,DeleteTarget
amazonaws.com_codestar-notifications.json,/describeNotificationRule,POST,,2019-10-15,codestar-notifications,amazonaws.com,,0,apiKey,DescribeNotificationRuleResult|ResourceNotFoundException|ValidationException,3,DescribeNotificationRule
amazonaws.com_codestar-notifications.json,/listEventTypes,POST,,2019-10-15,codestar-notifications,amazonaws.com,,0,apiKey,InvalidNextTokenException|ListEventTypesResult|ValidationException,3,ListEventTypes
amazonaws.com_codestar-notifications.json,/listNotificationRules,POST,,2019-10-15,codestar-notifications,amazonaws.com,,0,apiKey,InvalidNextTokenException|ListNotificationRulesResult|ValidationException,3,ListNotificationRules
amazonaws.com_codestar-notifications.json,/listTagsForResource,POST,,2019-10-15,codestar-notifications,amazonaws.com,,0,apiKey,ListTagsForResourceResult|ResourceNotFoundException|ValidationException,3,ListTagsForResource
amazonaws.com_codestar-notifications.json,/listTargets,POST,,2019-10-15,codestar-notifications,amazonaws.com,,0,apiKey,InvalidNextTokenException|ListTargetsResult|ValidationException,3,ListTargets
amazonaws.com_codestar-notifications.json,/subscribe,POST,,2019-10-15,codestar-notifications,amazonaws.com,,0,apiKey,ConfigurationException|ResourceNotFoundException|SubscribeResult|ValidationException,4,Subscribe
amazonaws.com_codestar-notifications.json,/tagResource,POST,,2019-10-15,codestar-notifications,amazonaws.com,,0,apiKey,ConcurrentModificationException|LimitExceededException|ResourceNotFoundException|TagResourceResult|ValidationException,5,TagResource
amazonaws.com_codestar-notifications.json,/unsubscribe,POST,,2019-10-15,codestar-notifications,amazonaws.com,,0,apiKey,UnsubscribeResult|ValidationException,2,Unsubscribe
amazonaws.com_codestar-notifications.json,/untagResource/{resourceArn}#tagKeys,POST,,2019-10-15,codestar-notifications,amazonaws.com,,0,apiKey,ConcurrentModificationException|LimitExceededException|ResourceNotFoundException|UntagResourceResult|ValidationException,5,UntagResource
amazonaws.com_codestar-notifications.json,/updateNotificationRule,POST,,2019-10-15,codestar-notifications,amazonaws.com,,0,apiKey,ConfigurationException|ResourceNotFoundException|UpdateNotificationRuleResult|ValidationException,4,UpdateNotificationRule
azure.com_sql-connectionPolicies.json,/subscriptions/{subscriptionId}/resourceGroups/{resourceGroupName}/providers/Microsoft.Sql/servers/{serverName}/connectionPolicies/{connectionPolicyName},GET,,2014-04-01,sql-connectionPolicies,azure.com,ConnectionPolicies,0,none,ServerConnectionPolicy,1,ServerConnectionPolicies_Get
azure.com_sql-connectionPolicies.json,/subscriptions/{subscriptionId}/resourceGroups/{resourceGroupName}/providers/Microsoft.Sql/servers/{serverName}/connectionPolicies/{connectionPolicyName},PUT,,2014-04-01,sql-connectionPolicies,azure.com,ConnectionPolicies,0,none,ServerConnectionPolicy,1,ServerConnectionPolicies_CreateOrUpdate
azure.com_machinelearningservices-datastore.json,/datastore/v1.0/subscriptions/{subscriptionId}/resourceGroups/{resourceGroupName}/providers/Microsoft.MachineLearningServices/workspaces/{workspaceName}/datastores,DELETE,1.0,2019-09-30,machinelearningservices-datastore,azure.com,DataStore,0,oauth2:implicit,ErrorResponse,1,DataStores_DeleteAll
azure.com_machinelearningservices-datastore.json,/datastore/v1.0/subscriptions/{subscriptionId}/resourceGroups/{resourceGroupName}/providers/Microsoft.MachineLearningServices/workspaces/{workspaceName}/datastores,GET,1.0,2019-09-30,machinelearningservices-datastore,azure.com,DataStore,0,oauth2:implicit,ErrorResponse|PaginatedDataStoreList,2,DataStores_List
azure.com_machinelearningservices-datastore.json,/datastore/v1.0/subscriptions/{subscriptionId}/resourceGroups/{resourceGroupName}/providers/Microsoft.MachineLearningServices/workspaces/{workspaceName}/datastores,POST,1.0,2019-09-30,machinelearningservices-datastore,azure.com,DataStore,0,oauth2:implicit,DataStore|ErrorResponse,2,DataStores_Create
azure.com_machinelearningservices-datastore.json,/datastore/v1.0/subscriptions/{subscriptionId}/resourceGroups/{resourceGroupName}/providers/Microsoft.MachineLearningServices/workspaces/{workspaceName}/datastores/{name},DELETE,1.0,2019-09-30,machinelearningservices-datastore,azure.com,DataStore,0,oauth2:implicit,ErrorResponse,1,DataStores_Delete
azure.com_machinelearningservices-datastore.json,/datastore/v1.0/subscriptions/{subscriptionId}/resourceGroups/{resourceGroupName}/providers/Microsoft.MachineLearningServices/workspaces/{workspaceName}/datastores/{name},GET,1.0,2019-09-30,machinelearningservices-datastore,azure.com,DataStore,0,oauth2:implicit,DataStore|ErrorResponse,2,DataStores_Get
azure.com_machinelearningservices-datastore.json,/datastore/v1.0/subscriptions/{subscriptionId}/resourceGroups/{resourceGroupName}/providers/Microsoft.MachineLearningServices/workspaces/{workspaceName}/datastores/{name},PUT,1.0,2019-09-30,machinelearningservices-datastore,azure.com,DataStore,0,oauth2:implicit,DataStore|ErrorResponse,2,DataStores_Update
azure.com_machinelearningservices-datastore.json,/datastore/v1.0/subscriptions/{subscriptionId}/resourceGroups/{resourceGroupName}/providers/Microsoft.MachineLearningServices/workspaces/{workspaceName}/default,GET,1.0,2019-09-30,machinelearningservices-datastore,azure.com,DataStoreDefault,0,oauth2:implicit,DataStore|ErrorResponse,2,DataStores_GetDefault
azure.com_machinelearningservices-datastore.json,/datastore/v1.0/subscriptions/{subscriptionId}/resourceGroups/{resourceGroupName}/providers/Microsoft.MachineLearningServices/workspaces/{workspaceName}/default/{name},PUT,1.0,2019-09-30,machinelearningservices-datastore,azure.com,DataStoreDefault,0,oauth2:implicit,ErrorResponse,1,DataStores_SetDefault
va.gov_facilities.json,/facilities,GET,,0.0.1,facilities,va.gov,facilities,0,apiKey,ApiError|FacilitiesResponse|GenericError|GeoFacilitiesResponse,4,getFacilitiesByLocation
va.gov_facilities.json,/facilities/all,GET,,0.0.1,facilities,va.gov,facilities,0,apiKey,ApiError|GenericError|GeoFacilitiesResponse,3,getAllFacilities
va.gov_facilities.json,/facilities/{id},GET,,0.0.1,facilities,va.gov,facilities,0,apiKey,ApiError|FacilityReadResponse|GenericError|GeoFacilityReadResponse,4,getFacilityById
va.gov_facilities.json,/ids,GET,,0.0.1,facilities,va.gov,facilities,0,apiKey,ApiError|FacilitiesIdsResponse|GenericError,3,getFacilityIds
va.gov_facilities.json,/nearby,GET,,0.0.1,facilities,va.gov,facilities,0,apiKey,ApiError|GenericError|NearbyResponse,3,getNearbyFacilities
sheetlabs.com_vedic-society.json,/resources,GET,,1.2,vedic-society,sheetlabs.com,,0,none,,0,
