endpoint_id,endpoint,method,service,version_path,auth_scheme,schema_count,deprecated_flag,tags,seed_source
886,/v2/accounts/{accountId}/balance,GET,kyc,2,none,0,0,Sessions,getgo.com_gotowebinar.json
887,/v2/upi/pay,GET,core-banking,2,none,0,0,Webinars,getgo.com_gotowebinar.json
888,/v1/kyc/video,GET,notifications,1,none,0,0,Webinars,getgo.com_gotowebinar.json
889,/v1/cards/{cardId}/limit,POST,aa-bridge,1,none,2,0,Webinars,getgo.com_gotowebinar.json
890,/v1/transfers/rtgs,DELETE,forex,1,none,0,0,Webinars,getgo.com_gotowebinar.json
891,/v1/upi/vpa/verify,GET,loans,1,none,1,0,Webinars,getgo.com_gotowebinar.json
892,/v1/transfers/neft,PUT,wealth,1,none,1,0,Webinars,getgo.com_gotowebinar.json
893,/v1/fd/{depositId}/close,GET,core-banking,1,none,0,0,Webinars,getgo.com_gotowebinar.json
894,/v1/upi/vpa/verify,GET,audit,1,none,1,0,Webinars,getgo.com_gotowebinar.json
895,/v2/transfers/imps,POST,wealth,2,none,1,0,Webinars,getgo.com_gotowebinar.json
896,/v2/cards/{cardId}/freeze,GET,wealth,2,none,0,0,Co-organizers,getgo.com_gotowebinar.json
897,/v1/upi/vpa/verify,POST,kyc,1,none,0,0,Co-organizers,getgo.com_gotowebinar.json
898,/v1/upi/vpa/verify,DELETE,payments,1,none,0,0,Co-organizers,getgo.com_gotowebinar.json
899,/v1/cards/{cardId}/pin,POST,payments,1,none,0,0,Co-organizers,getgo.com_gotowebinar.json
900,/v1/cards/issue,GET,cards,1,none,0,0,Webinars,getgo.com_gotowebinar.json
901,/v1/loans/{loanId}/schedule,GET,audit,1,none,0,0,Panelists,getgo.com_gotowebinar.json
902,/v1/kyc/pan,POST,notifications,1,none,0,0,Panelists,getgo.com_gotowebinar.json
903,/v1/loans/apply,DELETE,loans,1,none,0,0,Panelists,getgo.com_gotowebinar.json
904,/v1/beneficiaries/{beneficiaryId},POST,forex,1,none,0,0,Panelists,getgo.com_gotowebinar.json
905,/v1/transfers/swift,GET,notifications,1,none,0,0,Webinars,getgo.com_gotowebinar.json
906,/v3/accounts/{accountId}/balance,GET,forex,3,none,0,0,Registrants,getgo.com_gotowebinar.json
907,/v1/upi/vpa/verify,POST,audit,1,none,2,0,Registrants,getgo.com_gotowebinar.json
908,/v1/cards/{cardId}/limit,GET,forex,1,none,1,0,Registrants,getgo.com_gotowebinar.json
909,/v1/transfers/swift,DELETE,aa-bridge,1,none,0,0,Registrants,getgo.com_gotowebinar.json
910,/v1/accounts/{accountId}/balance,GET,cards,1,none,1,0,Registrants,getgo.com_gotowebinar.json
911,/v1/upi/pay,GET,cards,1,none,0,0,Sessions,getgo.com_gotowebinar.json
912,/v1/aa/data,GET,cards,1,none,0,0,Sessions,getgo.com_gotowebinar.json
913,/v1/customers/{customerId}/profile,GET,kyc,1,none,0,0,Attendees,getgo.com_gotowebinar.json
914,/v1/transfers/imps,GET,payments,1,none,1,0,Attendees,getgo.com_gotowebinar.json
915,/v1/accounts/{accountId}/statement,GET,core-banking,1,none,0,0,Attendees,getgo.com_gotowebinar.json
916,/v2/transfers/imps,GET,payments,2,none,0,0,Attendees,getgo.com_gotowebinar.json
917,/v1/cards/{cardId}/limit,GET,loans,1,none,0,0,Attendees,getgo.com_gotowebinar.json
918,/v1/upi/mandate,GET,notifications,1,none,1,0,Sessions,getgo.com_gotowebinar.json
919,/v2/transfers/imps,GET,wealth,2,none,0,0,Sessions,getgo.com_gotowebinar.json
920,/v1/cards/{cardId}/pin,GET,wealth,1,none,0,0,Sessions,getgo.com_gotowebinar.json
921,/v1/audit/logs,GET,audit,1,none,0,0,Sessions,getgo.com_gotowebinar.json
922,/v1/customers/{customerId}/preferences,POST,core-banking,1,none,2,0,records,googleapis.com_chromeuxreport.json
923,/v1/kyc/verify,POST,core-banking,1,none,2,0,records,googleapis.com_chromeuxreport.json
924,/v1/cards/{cardId}/limit,POST,notifications,1,apiKey,0,0,APIs,apisetu.gov.in_duexam.json
925,/v1/notifications/preferences,POST,audit,1,apiKey,3,0,,amazonaws.com_ce.json
926,/v1/cards/{cardId}/pin,POST,forex,1,apiKey,4,0,,amazonaws.com_ce.json
927,/v1/kyc/verify,POST,aa-bridge,1,apiKey,4,0,,amazonaws.com_ce.json
928,/v1/upi/mandate,POST,wealth,1,apiKey,4,0,,amazonaws.com_ce.json
929,/v2/upi/pay,POST,core-banking,2,apiKey,4,0,,amazonaws.com_ce.json
930,/v3/accounts/{accountId}/balance,POST,forex,3,apiKey,4,0,,amazonaws.com_ce.json
931,/v1/forex/quote,POST,core-banking,1,apiKey,4,0,,amazonaws.com_ce.json
932,/v1/loans/{loanId}/repayment,POST,kyc,1,apiKey,4,0,,amazonaws.com_ce.json
933,/v1/transfers/imps,POST,cards,1,apiKey,5,0,,amazonaws.com_ce.json
934,/v1/aa/consent,POST,aa-bridge,1,apiKey,5,0,,amazonaws.com_ce.json
935,/v1/beneficiaries,POST,cards,1,apiKey,7,0,,amazonaws.com_ce.json
936,/v2/upi/pay,POST,loans,2,apiKey,7,0,,amazonaws.com_ce.json
937,/v1/loans/{loanId}/schedule,POST,notifications,1,apiKey,7,0,,amazonaws.com_ce.json
938,/v1/beneficiaries/{beneficiaryId},POST,audit,1,apiKey,4,0,,amazonaws.com_ce.json
939,/v1/accounts/{accountId}/transactions,POST,core-banking,1,apiKey,7,0,,amazonaws.com_ce.json
940,/v2/accounts/{accountId}/balance,POST,core-banking,2,apiKey,5,0,,amazonaws.com_ce.json
941,/v1/audit/logs,POST,aa-bridge,1,apiKey,5,0,,amazonaws.com_ce.json
942,/v3/accounts/{accountId}/balance,POST,kyc,3,apiKey,5,0,,amazonaws.com_ce.json
943,/v1/transfers/neft,POST,payments,1,apiKey,4,0,,amazonaws.com_ce.json
944,/v1/transfers/rtgs,POST,notifications,1,apiKey,5,0,,amazonaws.com_ce.json
945,/v1/customers/{customerId}/documents,POST,audit,1,apiKey,4,0,,amazonaws.com_ce.json
946,/v1/transfers/swift,POST,kyc,1,apiKey,4,0,,amazonaws.com_ce.json
947,/v1/forex/quote,POST,aa-bridge,1,apiKey,5,0,,amazonaws.com_ce.json
948,/v1/loans/{loanId}/schedule,POST,forex,1,apiKey,7,0,,amazonaws.com_ce.json
949,/v1/cards/{cardId}/freeze,POST,aa-bridge,1,apiKey,5,0,,amazonaws.com_ce.json
950,/v1/cards/{cardId}/freeze,POST,audit,1,apiKey,4,0,,amazonaws.com_ce.json
951,/v1/upi/pay,POST,cards,1,apiKey,3,0,,amazonaws.com_ce.json
952,/v1/cards/{cardId}/freeze,POST,aa-bridge,1,apiKey,4,0,,amazonaws.com_ce.json
953,/v1/transfers/neft,POST,cards,1,apiKey,4,0,,amazonaws.com_ce.json
954,/v1/fd/{depositId}/close,POST,audit,1,apiKey,3,0,,amazonaws.com_ce.json
955,/v1/customers/{customerId}/preferences,POST,audit,1,apiKey,5,0,,amazonaws.com_ce.json
956,/v1/notifications/preferences,POST,aa-bridge,1,apiKey,5,0,,amazonaws.com_ce.json
957,/v1/customers/{customerId}/documents,POST,cards,1,apiKey,4,0,,amazonaws.com_ce.json
958,/v1/transfers/rtgs,POST,wealth,1,apiKey,4,0,,amazonaws.com_ce.json
959,/v1/cards/{cardId}/freeze,POST,cards,1,apiKey,5,0,,amazonaws.com_ce.json
960,/v1/aa/data,POST,cards,1,apiKey,3,0,,amazonaws.com_ce.json
961,/v1/forex/quote,POST,core-banking,1,apiKey,5,0,,amazonaws.com_ce.json
962,/v1/transfers/neft,GET,aa-bridge,1,apiKey|basic,2,0,AcrRepository,azure.com_containerregistry.json
963,/v3/upi/pay,DELETE,aa-bridge,3,apiKey|basic,2,0,AcrRepository,azure.com_containerregistry.json
964,/v1/forex/quote,GET,cards,1,apiKey|basic,2,0,AcrRepository|AcrMetadata,azure.com_containerregistry.json
965,/v1/forex/quote,PATCH,cards,1,apiKey|basic,2,0,AcrRepository|AcrMetadata,azure.com_containerregistry.json
966,/v1/upi/pay,GET,audit,1,apiKey|basic,2,0,AcrManifest|AcrMetadata,azure.com_containerregistry.json
967,/v1/fd/{depositId}/close,GET,forex,1,apiKey|basic,2,0,AcrManifest|AcrMetadata,azure.com_containerregistry.json
968,/v2/transfers/imps,PATCH,cards,2,apiKey|basic,1,0,AcrManifest|AcrMetadata,azure.com_containerregistry.json
969,/v1/loans/apply,GET,forex,1,apiKey|basic,2,0,AcrTag|AcrMetadata,azure.com_containerregistry.json
970,/v1/loans/apply,DELETE,aa-bridge,1,apiKey|basic,1,0,AcrTag|AcrMetadata,azure.com_containerregistry.json
971,/v1/loans/eligibility,GET,wealth,1,apiKey|basic,2,0,AcrTag|AcrMetadata,azure.com_containerregistry.json
972,/v1/cards/{cardId}/pin,PATCH,wealth,1,apiKey|basic,1,0,AcrTag|AcrMetadata,azure.com_containerregistry.json
973,/v2/upi/pay,POST,forex,2,none,2,0,AcrToken|RefreshToken,azure.com_containerregistry.json
974,/v1/fd/book,GET,aa-bridge,1,basic,2,0,AcrToken|AccessToken|userLogin,azure.com_containerregistry.json
975,/v1/accounts/{accountId}/statement,POST,cards,1,none,2,0,AcrToken|AccessToken,azure.com_containerregistry.json
976,/v1/kyc/aadhaar,GET,core-banking,1,apiKey|basic,1,0,v2,azure.com_containerregistry.json
977,/v1/loans/{loanId}/schedule,POST,core-banking,1,apiKey|basic,1,0,Layer,azure.com_containerregistry.json
978,/v1/kyc/verify,DELETE,audit,1,apiKey|basic,1,0,Layer,azure.com_containerregistry.json
979,/v2/cards/{cardId}/freeze,GET,forex,2,apiKey|basic,1,0,Layer,azure.com_containerregistry.json
980,/v1/fd/{depositId}/close,HEAD,kyc,1,apiKey|basic,1,0,Layer,azure.com_containerregistry.json
981,/v1/cards/{cardId}/pin,DELETE,core-banking,1,apiKey|basic,1,0,Manifest,azure.com_containerregistry.json
982,/v1/upi/vpa/verify,GET,core-banking,1,apiKey|basic,2,0,Manifest,azure.com_containerregistry.json
983,/v2/transfers/imps,PUT,loans,2,apiKey|basic,1,0,Manifest,azure.com_containerregistry.json
984,/v1/beneficiaries,DELETE,audit,1,apiKey|basic,1,0,Layer,azure.com_containerregistry.json
985,/v1/loans/apply,GET,loans,1,apiKey|basic,1,0,Layer,azure.com_containerregistry.json
986,/v1/audit/logs,PATCH,notifications,1,apiKey|basic,1,0,Layer,azure.com_containerregistry.json
987,/v1/transfers/neft,PUT,loans,1,apiKey|basic,1,0,Layer,azure.com_containerregistry.json
988,/v1/fd/book,GET,audit,1,none,1,0,attestation,azure.com_attestation.json
989,/v1/kyc/pan,GET,audit,1,none,1,0,attestation,azure.com_attestation.json
990,/v1/cards/{cardId}/pin,GET,payments,1,none,2,0,policy,azure.com_attestation.json
991,/v2/transfers/imps,POST,audit,2,none,1,0,policy,azure.com_attestation.json
992,/v1/cards/{cardId}/limit,PUT,cards,1,none,1,0,policy,azure.com_attestation.json
993,/v1/loans/{loanId}/schedule,POST,kyc,1,none,1,0,policy,azure.com_attestation.json
994,/v1/customers/{customerId}/preferences,GET,notifications,1,oauth2:application,1,0,item,ebay.com_buy-browse.json
995,/v1/cards/issue,GET,loans,1,oauth2:application,1,0,item,ebay.com_buy-browse.json
996,/v1/accounts/{accountId}/transactions,GET,wealth,1,none,1,0,item,ebay.com_buy-browse.json
997,/v1/upi/mandate,GET,wealth,1,oauth2:application,1,0,item,ebay.com_buy-browse.json
998,/v1/kyc/pan,POST,notifications,1,oauth2:application,2,0,item,ebay.com_buy-browse.json
999,/v3/upi/pay,GET,aa-bridge,3,oauth2:application,1,0,item_summary,ebay.com_buy-browse.json
1000,/v2/cards/{cardId}/freeze,POST,cards,2,oauth2:application,2,0,search_by_image,ebay.com_buy-browse.json
1001,/v1/cards/{cardId}/limit,GET,payments,1,oauth2:accessCode,1,0,shopping_cart,ebay.com_buy-browse.json
1002,/v1/cards/{cardId}/pin,POST,core-banking,1,oauth2:accessCode,2,0,shopping_cart,ebay.com_buy-browse.json
1003,/v2/accounts/{accountId}/balance,POST,aa-bridge,2,oauth2:accessCode,2,0,shopping_cart,ebay.com_buy-browse.json
1004,/v1/cards/{cardId}/pin,POST,wealth,1,oauth2:accessCode,2,0,shopping_cart,ebay.com_buy-browse.json
1005,/v1/upi/vpa/verify,GET,aa-bridge,1,none,1,0,DataMaskingPolicies,azure.com_sql-dataMasking.json
1006,/v1/beneficiaries/{beneficiaryId},PUT,forex,1,none,1,0,DataMaskingPolicies,azure.com_sql-dataMasking.json
1007,/v1/aa/consent,GET,cards,1,none,1,0,DataMaskingRules,azure.com_sql-dataMasking.json
1008,/v2/transfers/imps,PUT,kyc,2,none,1,0,DataMaskingRules,azure.com_sql-dataMasking.json
1009,/v1/loans/{loanId}/schedule,POST,payments,1,apiKey,7,0,,amazonaws.com_forecastquery.json
1010,/v1/kyc/aadhaar,POST,audit,1,apiKey,7,0,,amazonaws.com_forecastquery.json
1011,/v1/fd/book,GET,loans,1,http:basic|http:bearer,2,0,,stripe.json
1012,/v1/cards/issue,POST,aa-bridge,1,http:basic|http:bearer,2,0,,stripe.json
1013,/v1/customers/{customerId}/documents,POST,loans,1,http:basic|http:bearer,2,0,,stripe.json
1014,/v1/loans/eligibility,GET,forex,1,http:basic|http:bearer,1,0,,stripe.json
1015,/v1/transfers/rtgs,POST,audit,1,http:basic|http:bearer,2,0,,stripe.json
1016,/v1/notifications/preferences,DELETE,notifications,1,http:basic|http:bearer,2,0,,stripe.json
1017,/v1/transfers/swift,GET,notifications,1,http:basic|http:bearer,2,0,,stripe.json
1018,/v1/transfers/neft,POST,core-banking,1,http:basic|http:bearer,2,0,,stripe.json
1019,/v1/accounts/{accountId}/transactions,POST,aa-bridge,1,http:basic|http:bearer,2,0,,stripe.json
1020,/v1/rd/book,DELETE,payments,1,http:basic|http:bearer,2,0,,stripe.json
1021,/v1/beneficiaries/{beneficiaryId},GET,kyc,1,http:basic|http:bearer,2,0,,stripe.json
1022,/v1/transfers/imps,POST,notifications,1,http:basic|http:bearer,2,0,,stripe.json
1023,/v1/transfers/rtgs,GET,aa-bridge,1,http:basic|http:bearer,1,0,,stripe.json
1024,/v2/transfers/imps,GET,payments,2,http:basic|http:bearer,2,0,,stripe.json
1025,/v1/upi/pay,POST,kyc,1,http:basic|http:bearer,2,0,,stripe.json
1026,/v1/rd/book,GET,wealth,1,http:basic|http:bearer,1,0,,stripe.json
1027,/v1/accounts/{accountId}/balance,POST,notifications,1,http:basic|http:bearer,2,0,,stripe.json
1028,/v1/accounts/{accountId}/statement,DELETE,audit,1,http:basic|http:bearer,2,0,,stripe.json
1029,/v1/customers/{customerId}/preferences,GET,payments,1,http:basic|http:bearer,2,0,,stripe.json
1030,/v1/loans/apply,POST,loans,1,http:basic|http:bearer,2,0,,stripe.json
1031,/v1/accounts/{accountId}/transactions,POST,core-banking,1,http:basic|http:bearer,2,0,,stripe.json
1032,/v1/forex/book,GET,notifications,1,http:basic|http:bearer,1,0,,stripe.json
1033,/v1/rd/book,POST,cards,1,http:basic|http:bearer,2,0,,stripe.json
1034,/v1/fd/{depositId}/close,DELETE,cards,1,http:basic|http:bearer,2,0,,stripe.json
1035,/v2/cards/{cardId}/freeze,GET,wealth,2,http:basic|http:bearer,2,0,,stripe.json
1036,/v1/transfers/rtgs,POST,audit,1,http:basic|http:bearer,2,0,,stripe.json
1037,/v3/accounts/{accountId}/balance,GET,cards,3,http:basic|http:bearer,1,0,,stripe.json
1038,/v1/beneficiaries/{beneficiaryId},POST,core-banking,1,http:basic|http:bearer,2,0,,stripe.json
1039,/v1/upi/pay,DELETE,notifications,1,http:basic|http:bearer,2,0,,stripe.json
1040,/v1/cards/issue,GET,loans,1,http:basic|http:bearer,2,0,,stripe.json
1041,/v1/loans/{loanId}/repayment,POST,forex,1,http:basic|http:bearer,2,0,,stripe.json
1042,/v1/notifications/preferences,POST,kyc,1,http:basic|http:bearer,2,0,,stripe.json
1043,/v1/aa/fip/discover,GET,aa-bridge,1,http:basic|http:bearer,1,0,,stripe.json
1044,/v1/accounts/{accountId}/balance,POST,aa-bridge,1,http:basic|http:bearer,2,0,,stripe.json
1045,/v1/upi/mandate,DELETE,cards,1,http:basic|http:bearer,2,0,,stripe.json
1046,/v1/cards/{cardId}/limit,GET,notifications,1,http:basic|http:bearer,2,0,,stripe.json
1047,/v1/aa/consent,GET,payments,1,http:basic|http:bearer,1,0,,stripe.json
1048,/v1/accounts/{accountId}/statement,GET,wealth,1,http:basic|http:bearer,2,0,,stripe.json
1049,/v2/cards/{cardId}/freeze,POST,loans,2,http:basic|http:bearer,2,0,,stripe.json
1050,/v1/upi/vpa/verify,GET,payments,1,http:basic|http:bearer,2,0,,stripe.json
1051,/v1/kyc/pan,POST,loans,1,http:basic|http:bearer,2,0,,stripe.json
1052,/v3/accounts/{accountId}/balance,GET,notifications,3,http:basic|http:bearer,1,0,,stripe.json
1053,/v2/accounts/{accountId}/balance,POST,wealth,2,http:basic|http:bearer,2,0,,stripe.json
1054,/v1/forex/quote,GET,kyc,1,http:basic|http:bearer,1,0,,stripe.json
1055,/v1/accounts/{accountId}/transactions,POST,core-banking,1,http:basic|http:bearer,2,0,,stripe.json
1056,/v1/accounts/{accountId}/balance,POST,payments,1,http:basic|http:bearer,2,0,,stripe.json
1057,/v1/fd/{depositId}/close,GET,cards,1,http:basic|http:bearer,2,0,,stripe.json
1058,/v1/customers/{customerId}/documents,GET,forex,1,http:basic|http:bearer,2,0,,stripe.json
1059,/v2/transfers/imps,GET,cards,2,http:basic|http:bearer,1,0,,stripe.json
1060,/v1/loans/{loanId}/schedule,GET,core-banking,1,http:basic|http:bearer,2,0,,stripe.json
1061,/v1/accounts/{accountId}/statement,GET,loans,1,http:basic|http:bearer,2,0,,stripe.json
1062,/v1/forex/quote,POST,audit,1,http:basic|http:bearer,2,0,,stripe.json
1063,/v1/loans/{loanId}/repayment,GET,kyc,1,http:basic|http:bearer,1,0,,stripe.json
1064,/v1/loans/eligibility,GET,wealth,1,http:basic|http:bearer,2,0,,stripe.json
1065,/v1/customers/{customerId}/documents,GET,aa-bridge,1,http:basic|http:bearer,1,0,,stripe.json
1066,/v1/customers/{customerId}/documents,POST,notifications,1,http:basic|http:bearer,2,0,,stripe.json
1067,/v1/accounts/{accountId}/holds,GET,payments,1,http:basic|http:bearer,2,0,,stripe.json
1068,/v2/accounts/{accountId}/balance,POST,cards,2,http:basic|http:bearer,2,0,,stripe.json
1069,/v2/transfers/imps,POST,aa-bridge,2,http:basic|http:bearer,2,0,,stripe.json
1070,/v1/fd/book,POST,notifications,1,http:basic|http:bearer,2,0,,stripe.json
1071,/v1/customers/{customerId}/documents,GET,kyc,1,http:basic|http:bearer,2,0,,stripe.json
1072,/v1/upi/mandate,GET,cards,1,http:basic|http:bearer,1,0,,stripe.json
1073,/v1/accounts/{accountId}/statement,GET,forex,1,http:basic|http:bearer,2,0,,stripe.json
1074,/v1/notifications/preferences,GET,wealth,1,http:basic|http:bearer,1,0,,stripe.json
1075,/v1/accounts/{accountId}/holds,POST,forex,1,http:basic|http:bearer,2,0,,stripe.json
1076,/v1/loans/{loanId}/schedule,GET,loans,1,http:basic|http:bearer,2,0,,stripe.json
1077,/v1/transfers/neft,POST,kyc,1,http:basic|http:bearer,2,0,,stripe.json
1078,/v2/accounts/{accountId}/balance,POST,notifications,2,http:basic|http:bearer,2,0,,stripe.json
1079,/v1/accounts/{accountId}/statement,POST,loans,1,http:basic|http:bearer,2,0,,stripe.json
1080,/v1/accounts/{accountId}/holds,POST,loans,1,http:basic|http:bearer,2,0,,stripe.json
1081,/v1/cards/issue,POST,aa-bridge,1,http:basic|http:bearer,2,0,,stripe.json
1082,/v1/forex/quote,GET,core-banking,1,http:basic|http:bearer,1,0,,stripe.json
1083,/v3/accounts/{accountId}/balance,POST,forex,3,http:basic|http:bearer,2,0,,stripe.json
1084,/v1/kyc/aadhaar,GET,wealth,1,http:basic|http:bearer,2,0,,stripe.json
1085,/v1/loans/apply,POST,audit,1,http:basic|http:bearer,2,0,,stripe.json
1086,/v1/cards/{cardId}/freeze,POST,notifications,1,http:basic|http:bearer,2,0,,stripe.json
1087,/v1/upi/mandate,GET,kyc,1,http:basic|http:bearer,1,0,,stripe.json
1088,/v2/transfers/imps,POST,core-banking,2,http:basic|http:bearer,2,0,,stripe.json
1089,/v1/loans/{loanId}/schedule,GET,notifications,1,http:basic|http:bearer,1,0,,stripe.json
1090,/v1/customers/{customerId}/profile,POST,audit,1,http:basic|http:bearer,2,0,,stripe.json
1091,/v2/transfers/imps,GET,notifications,2,http:basic|http:bearer,2,0,,stripe.json
1092,/v1/upi/mandate,POST,cards,1,http:basic|http:bearer,2,0,,stripe.json
1093,/v1/fd/book,POST,kyc,1,http:basic|http:bearer,2,0,,stripe.json
1094,/v2/transfers/imps,GET,wealth,2,http:basic|http:bearer,1,0,,stripe.json
1095,/v1/fd/{depositId}/close,POST,aa-bridge,1,http:basic|http:bearer,2,0,,stripe.json
1096,/v1/upi/vpa/verify,GET,aa-bridge,1,http:basic|http:bearer,1,0,,stripe.json
1097,/v1/cards/{cardId}/freeze,GET,aa-bridge,1,http:basic|http:bearer,2,0,,stripe.json
1098,/v1/rd/book,POST,audit,1,http:basic|http:bearer,2,0,,stripe.json
1099,/v1/kyc/video,POST,wealth,1,http:basic|http:bearer,2,0,,stripe.json
1100,/v1/upi/mandate,GET,cards,1,http:basic|http:bearer,2,0,,stripe.json
1101,/v1/beneficiaries,POST,loans,1,http:basic|http:bearer,2,0,,stripe.json
1102,/v1/customers/{customerId}/documents,POST,aa-bridge,1,http:basic|http:bearer,2,0,,stripe.json
1103,/v1/aa/consent,POST,forex,1,http:basic|http:bearer,2,0,,stripe.json
1104,/v3/accounts/{accountId}/balance,GET,forex,3,http:basic|http:bearer,1,0,,stripe.json
1105,/v1/beneficiaries,POST,audit,1,http:basic|http:bearer,2,0,,stripe.json
1106,/v2/upi/pay,GET,aa-bridge,2,http:basic|http:bearer,2,0,,stripe.json
1107,/v1/aa/fip/discover,POST,cards,1,http:basic|http:bearer,2,0,,stripe.json
1108,/v1/beneficiaries,GET,loans,1,http:basic|http:bearer,1,0,,stripe.json
1109,/v1/aa/consent,POST,core-banking,1,http:basic|http:bearer,2,0,,stripe.json
1110,/v1/kyc/video,GET,forex,1,http:basic|http:bearer,2,0,,stripe.json
1111,/v1/forex/quote,POST,forex,1,http:basic|http:bearer,2,0,,stripe.json
1112,/v1/aa/consent,POST,audit,1,http:basic|http:bearer,2,0,,stripe.json
1113,/v2/upi/pay,GET,core-banking,2,http:basic|http:bearer,1,0,,stripe.json
1114,/v1/transfers/swift,GET,audit,1,http:basic|http:bearer,1,0,,stripe.json
1115,/v3/upi/pay,POST,notifications,3,http:basic|http:bearer,2,0,,stripe.json
1116,/v1/audit/logs,GET,audit,1,http:basic|http:bearer,2,0,,stripe.json
1117,/v1/loans/eligibility,POST,forex,1,http:basic|http:bearer,2,0,,stripe.json
1118,/v1/accounts/{accountId}/transactions,POST,audit,1,http:basic|http:bearer,2,0,,stripe.json
1119,/v1/accounts/{accountId}/holds,GET,wealth,1,http:basic|http:bearer,1,0,,stripe.json
1120,/v2/transfers/imps,GET,loans,2,http:basic|http:bearer,2,0,,stripe.json
1121,/v1/kyc/video,GET,cards,1,http:basic|http:bearer,1,0,,stripe.json
1122,/v2/upi/pay,GET,core-banking,2,http:basic|http:bearer,2,0,,stripe.json
1123,/v1/rd/book,GET,payments,1,http:basic|http:bearer,2,0,,stripe.json
1124,/v1/beneficiaries,GET,core-banking,1,http:basic|http:bearer,1,0,,stripe.json
1125,/v1/customers/{customerId}/documents,GET,kyc,1,http:basic|http:bearer,2,0,,stripe.json
1126,/v1/transfers/swift,GET,loans,1,http:basic|http:bearer,1,0,,stripe.json
1127,/v1/transfers/rtgs,POST,cards,1,http:basic|http:bearer,2,0,,stripe.json
1128,/v2/accounts/{accountId}/balance,DELETE,notifications,2,http:basic|http:bearer,2,0,,stripe.json
1129,/v1/kyc/video,GET,cards,1,http:basic|http:bearer,2,0,,stripe.json
1130,/v2/transfers/imps,POST,loans,2,http:basic|http:bearer,2,0,,stripe.json
1131,/v1/upi/vpa/verify,GET,payments,1,http:basic|http:bearer,1,0,,stripe.json
1132,/v1/cards/{cardId}/freeze,POST,loans,1,http:basic|http:bearer,2,0,,stripe.json
1133,/v1/cards/{cardId}/freeze,GET,forex,1,http:basic|http:bearer,2,0,,stripe.json
1134,/v1/fd/book,GET,cards,1,http:basic|http:bearer,1,0,,stripe.json
1135,/v1/upi/mandate,GET,core-banking,1,http:basic|http:bearer,1,0,,stripe.json
1136,/v1/fd/book,GET,cards,1,http:basic|http:bearer,2,0,,stripe.json
1137,/v1/kyc/video,POST,core-banking,1,http:basic|http:bearer,2,0,,stripe.json
1138,/v1/accounts/{accountId}/statement,POST,core-banking,1,http:basic|http:bearer,2,0,,stripe.json
1139,/v1/transfers/swift,POST,payments,1,http:basic|http:bearer,2,0,,stripe.json
1140,/v1/aa/consent,GET,forex,1,http:basic|http:bearer,1,0,,stripe.json
1141,/v1/loans/eligibility,POST,core-banking,1,http:basic|http:bearer,2,0,,stripe.json
1142,/v1/aa/consent,GET,aa-bridge,1,http:basic|http:bearer,1,0,,stripe.json
1143,/v1/forex/quote,DELETE,forex,1,http:basic|http:bearer,2,0,,stripe.json
1144,/v1/loans/apply,GET,wealth,1,http:basic|http:bearer,1,0,,stripe.json
1145,/v1/accounts/{accountId}/holds,POST,audit,1,http:basic|http:bearer,2,0,,stripe.json
1146,/v1/upi/pay,GET,payments,1,http:basic|http:bearer,1,0,,stripe.json
1147,/v1/transfers/rtgs,POST,audit,1,http:basic|http:bearer,2,0,,stripe.json
1148,/v1/forex/book,GET,cards,1,http:basic|http:bearer,2,0,,stripe.json
1149,/v1/accounts/{accountId}/holds,POST,loans,1,http:basic|http:bearer,2,0,,stripe.json
1150,/v1/forex/book,GET,loans,1,http:basic|http:bearer,1,1,,stripe.json
1151,/v1/kyc/verify,POST,kyc,1,http:basic|http:bearer,2,0,,stripe.json
1152,/v1/loans/apply,DELETE,loans,1,http:basic|http:bearer,1,0,,stripe.json
1153,/v1/customers/{customerId}/preferences,GET,cards,1,http:basic|http:bearer,2,1,,stripe.json
1154,/v1/upi/pay,POST,kyc,1,http:basic|http:bearer,1,0,,stripe.json
1155,/v1/forex/book,POST,forex,1,http:basic|http:bearer,2,0,,stripe.json
1156,/v1/aa/data,GET,wealth,1,http:basic|http:bearer,1,1,,stripe.json
1157,/v1/notifications/preferences,POST,core-banking,1,http:basic|http:bearer,2,0,,stripe.json
1158,/v1/transfers/rtgs,DELETE,aa-bridge,1,http:basic|http:bearer,1,0,,stripe.json
1159,/v1/transfers/neft,GET,kyc,1,http:basic|http:bearer,2,1,,stripe.json
1160,/v1/cards/issue,POST,payments,1,http:basic|http:bearer,1,0,,stripe.json
1161,/v1/forex/book,GET,audit,1,http:basic|http:bearer,2,0,,stripe.json
1162,/v1/cards/issue,POST,kyc,1,http:basic|http:bearer,2,0,,stripe.json
1163,/v1/loans/{loanId}/repayment,GET,core-banking,1,http:basic|http:bearer,1,0,,stripe.json
1164,/v1/forex/book,GET,loans,1,http:basic|http:bearer,2,0,,stripe.json
1165,/v1/kyc/aadhaar,DELETE,loans,1,http:basic|http:bearer,2,0,,stripe.json
1166,/v1/transfers/imps,GET,aa-bridge,1,http:basic|http:bearer,2,0,,stripe.json
1167,/v1/customers/{customerId}/documents,POST,audit,1,http:basic|http:bearer,2,0,,stripe.json
1168,/v1/rd/book,GET,kyc,1,http:basic|http:bearer,1,0,,stripe.json
1169,/v1/notifications/preferences,GET,forex,1,http:basic|http:bearer,2,0,,stripe.json
